icd9_code,icd10_code
906.5,T28.411S
906.5,T28.7XXS
906.5,T20.07XS
906.5,T20.312S
906.5,T20.412S
906.5,T20.54XS
906.5,T21.03XS
906.5,T21.09XS
906.5,T21.19XS
906.5,T21.29XS
906.5,T21.35XS
906.5,T21.53XS
906.5,T21.75XS
906.5,T21.76XS
906.5,T22.461S
906.5,T22.462S
906.5,T22.621S
906.5,T22.632S
906.5,T22.662S
906.5,T22.722S
906.5,T24.131S
906.5,T24.219S
906.5,T24.229S
906.5,T24.429S
906.5,T24.531S
906.5,T24.631S
906.5,T24.799S
906.5,T25.019S
906.5,T25.129S
906.5,T25.211S
906.5,T25.319S
906.5,T25.531S
906.5,T25.699S
906.5,T26.11XS
906.5,T26.31XS
906.5,T26.60XS
906.5,T27.7XXS
906.5,T20.211S
906.5,T20.52XS
906.5,T20.612S
906.5,T20.67XS
906.5,T21.13XS
906.5,T21.30XS
906.5,T21.39XS
906.5,T21.51XS
906.5,T21.73XS
906.5,T22.661S
906.5,T22.791S
906.5,T24.092S
906.5,T24.411S
906.5,T24.492S
906.5,T24.539S
906.5,T24.611S
906.5,T24.612S
906.5,T24.622S
906.5,T24.739S
906.5,T25.122S
906.5,T25.222S
906.5,T25.232S
906.5,T25.299S
906.5,T25.412S
906.5,T25.521S
906.5,T26.32XS
906.5,T28.40XS
906.5,T28.419S
906.5,T28.49XS
906.5,T21.13
906.9,T20.311S
906.9,T20.72XS
906.9,T21.16XS
906.9,T21.22XS
906.9,T21.23XS
906.9,T21.32XS
906.9,T21.66XS
906.9,T21.70XS
906.9,T22.459S
906.9,T22.492S
906.9,T22.559S
906.9,T22.639S
906.9,T22.769S
906.9,T24.011S
906.9,T24.022S
906.9,T24.031S
906.9,T24.321S
906.9,T24.592S
906.9,T24.632S
906.9,T25.139S
906.9,T25.339S
906.9,T25.391S
906.9,T25.419S
906.9,T25.511S
906.9,T25.592S
906.9,T25.629S
906.9,T25.739S
906.9,T26.00XS
906.9,T27.0XXS
906.9,T27.2XXS
906.9,T20.14XS
906.9,T20.32XS
906.9,T20.37XS
906.9,T21.02XS
906.9,T21.04XS
906.9,T21.71XS
906.9,T21.72XS
906.9,T22.512S
906.9,T22.519S
906.9,T22.552S
906.9,T22.592S
906.9,T22.719S
906.9,T22.729S
906.9,T22.749S
906.9,T22.751S
906.9,T24.129S
906.9,T24.192S
906.9,T24.199S
906.9,T24.212S
906.9,T24.329S
906.9,T24.332S
906.9,T24.339S
906.9,T24.431S
906.9,T24.591S
906.9,T24.619S
906.9,T24.702S
906.9,T24.791S
906.9,T25.021S
906.9,T25.099S
906.9,T25.229S
906.9,T26.41XS
906.9,T28.90XS
906.9,T20.011S
906.9,T20.10XS
906.9,T20.25XS
906.9,T20.36XS
906.9,T20.40XS
906.9,T20.73XS
906.9,T21.11XS
906.9,T21.25XS
906.9,T21.31XS
906.9,T21.44XS
906.9,T22.411S
906.9,T22.541S
906.9,T22.549S
906.9,T22.611S
906.9,T22.619S
906.9,T22.752S
906.9,T22.759S
906.9,T24.032S
906.9,T24.299S
906.9,T24.319S
906.9,T24.409S
906.9,T24.502S
906.9,T24.512S
906.9,T24.522S
906.9,T24.601S
906.9,T24.709S
906.9,T25.591S
906.9,T25.722S
906.9,T25.729S
906.9,T25.731S
906.9,T26.91XS
906.9,T27.6XXS
906.9,T28.3XXS
906.9,T28.412S
906.9,T20.04XS
906.9,T20.27XS
906.9,T20.45XS
906.9,T20.59XS
906.9,T20.63XS
906.9,T21.01XS
906.9,T22.422S
906.9,T22.649S
906.9,T22.652S
906.9,T24.001S
906.9,T24.009S
906.9,T24.091S
906.9,T24.101S
906.9,T24.109S
906.9,T24.132S
906.9,T24.209S
906.9,T24.401S
906.9,T24.432S
906.9,T24.629S
906.9,T24.731S
906.9,T25.031S
906.9,T25.231S
906.9,T25.421S
906.9,T25.439S
906.9,T25.491S
906.9,T25.532S
906.9,T25.619S
906.9,T25.621S
906.9,T25.622S
906.9,T25.712S
906.9,T25.792S
906.9,T26.42XS
906.9,T26.92XS
906.9,T28.5XXS
906.9,T28.911S
906.9,T20.111S
906.9,T20.23XS
906.9,T20.26XS
906.9,T20.55XS
906.9,T20.60XS
906.9,T20.69XS
906.9,T20.79XS
906.9,T21.05XS
906.9,T21.42XS
906.9,T21.46XS
906.9,T21.50XS
906.9,T21.63XS
906.9,T21.64XS
906.9,T22.419S
906.9,T22.511S
906.9,T22.561S
906.9,T22.629S
906.9,T22.799S
906.9,T24.121S
906.9,T24.122S
906.9,T24.191S
906.9,T24.301S
906.9,T24.302S
906.9,T24.402S
906.9,T24.501S
906.9,T24.529S
906.9,T25.312S
906.9,T25.411S
906.9,T25.612S
906.9,T26.12XS
906.9,T26.21XS
906.9,T26.62XS
906.9,T20.00XS
906.9,T20.05XS
906.9,T20.42XS
906.9,T20.43XS
906.9,T20.519S
906.9,T20.70XS
906.9,T21.00XS
906.9,T21.20XS
906.9,T21.33XS
906.9,T21.41XS
906.9,T21.74XS
906.9,T22.429S
906.9,T22.441S
906.9,T22.521S
906.9,T22.551S
906.9,T22.562S
906.9,T22.591S
906.9,T22.622S
906.9,T22.641S
906.9,T22.692S
906.9,T22.70XS
906.9,T22.742S
906.9,T22.761S
906.9,T24.111S
906.9,T24.231S
906.9,T24.391S
906.9,T24.392S
906.9,T24.699S
906.9,T24.721S
906.9,T25.112S
906.9,T25.311S
906.9,T25.429S
906.9,T25.492S
906.9,T25.539S
906.9,T25.692S
906.9,T26.01XS
906.9,T28.1XXS
906.9,T28.2XXS
906.9,T20.112S
906.9,T20.17XS
906.9,T20.29XS
906.9,T20.33XS
906.9,T20.411S
906.9,T20.47XS
906.9,T20.57XS
906.9,T20.611S
906.9,T20.64XS
906.9,T20.74XS
906.9,T21.06XS
906.9,T21.24XS
906.9,T21.37XS
906.9,T22.659S
906.9,T22.669S
906.9,T22.699S
906.9,T22.731S
906.9,T22.762S
906.9,T24.309S
906.9,T24.399S
906.9,T24.419S
906.9,T24.519S
906.9,T25.091S
906.9,T25.111S
906.9,T25.132S
906.9,T25.199S
906.9,T25.219S
906.9,T25.791S
906.9,T26.20XS
906.9,T26.70XS
906.9,T28.6XXS
906.9,T20.319S
906.9,T20.49XS
906.9,T20.50XS
906.9,T20.711S
906.9,T20.719S
906.9,T21.54XS
906.9,T21.60XS
906.9,T21.65XS
906.9,T21.77XS
906.9,T22.432S
906.9,T22.691S
906.9,T24.021S
906.9,T24.119S
906.9,T24.239S
906.9,T24.322S
906.9,T24.692S
906.9,T24.701S
906.9,T24.722S
906.9,T24.729S
906.9,T25.029S
906.9,T25.131S
906.9,T25.432S
906.9,T25.522S
906.9,T25.732S
906.9,T26.22XS
906.9,T28.8XXS
906.9,T20.12XS
906.9,T20.19XS
906.9,T20.24XS
906.9,T20.511S
906.9,T20.56XS
906.9,T20.619S
906.9,T20.65XS
906.9,T21.17XS
906.9,T21.55XS
906.9,T22.442S
906.9,T22.449S
906.9,T22.452S
906.9,T22.522S
906.9,T24.201S
906.9,T24.222S
906.9,T24.292S
906.9,T24.509S
906.9,T24.609S
906.9,T24.792S
906.9,T25.191S
906.9,T25.192S
906.9,T25.212S
906.9,T25.332S
906.9,T25.529S
906.9,T26.52XS
906.9,T20.03XS
906.9,T20.09XS
906.9,T20.219S
906.9,T20.419S
906.9,T20.44XS
906.9,T20.512S
906.9,T21.36XS
906.9,T21.40XS
906.9,T21.45XS
906.9,T21.49XS
906.9,T21.57XS
906.9,T21.62XS
906.9,T21.67XS
906.9,T22.469S
906.9,T22.491S
906.9,T22.499S
906.9,T22.529S
906.9,T22.739S
906.9,T22.741S
906.9,T24.099S
906.9,T24.139S
906.9,T24.331S
906.9,T24.422S
906.9,T24.511S
906.9,T24.732S
906.9,T25.119S
906.9,T25.121S
906.9,T25.239S
906.9,T25.292S
906.9,T25.322S
906.9,T25.392S
906.9,T25.422S
906.9,T25.431S
906.9,T26.40XS
906.9,T26.71XS
906.9,T20.15XS
906.9,T20.16XS
906.9,T20.30XS
906.9,T20.712S
906.9,T20.76XS
906.9,T21.12XS
906.9,T21.52XS
906.9,T21.61XS
906.9,T22.40XS
906.9,T22.421S
906.9,T22.451S
906.9,T22.569S
906.9,T22.711S
906.9,T24.291S
906.9,T24.499S
906.9,T24.532S
906.9,T24.719S
906.9,T25.011S
906.9,T25.321S
906.9,T25.399S
906.9,T25.512S
906.9,T25.691S
906.9,T25.711S
906.9,T26.02XS
906.9,T26.50XS
906.9,T26.82XS
906.9,T27.3XXS
906.9,T27.5XXS
906.9,T28.0XXS
906.9,T28.919S
906.9,T20.019S
906.9,T20.02XS
906.9,T20.119S
906.9,T20.22XS
906.9,T20.35XS
906.9,T20.39XS
906.9,T20.46XS
906.9,T20.75XS
906.9,T20.77XS
906.9,T21.10XS
906.9,T21.59XS
906.9,T21.79XS
906.9,T22.439S
906.9,T22.532S
906.9,T22.721S
906.9,T24.202S
906.9,T24.211S
906.9,T24.221S
906.9,T24.311S
906.9,T24.312S
906.9,T24.599S
906.9,T24.639S
906.9,T25.022S
906.9,T25.032S
906.9,T25.331S
906.9,T25.611S
906.9,T25.632S
906.9,T25.721S
906.9,T26.61XS
906.9,T26.72XS
906.9,T26.81XS
906.9,T26.90XS
906.9,T27.4XXS
906.9,T28.912S
906.9,T28.99XS
906.9,T20.012S
906.9,T20.06XS
906.9,T20.53XS
906.9,T20.62XS
906.9,T21.14XS
906.9,T21.26XS
906.9,T21.34XS
906.9,T21.47XS
906.9,T21.69XS
906.9,T22.50XS
906.9,T22.531S
906.9,T22.542S
906.9,T22.631S
906.9,T22.642S
906.9,T22.712S
906.9,T22.732S
906.9,T22.792S
906.9,T24.012S
906.9,T24.019S
906.9,T24.029S
906.9,T24.039S
906.9,T24.232S
906.9,T24.521S
906.9,T24.621S
906.9,T24.691S
906.9,T24.711S
906.9,T24.712S
906.9,T25.012S
906.9,T25.221S
906.9,T25.329S
906.9,T25.519S
906.9,T25.639S
906.9,T20.13XS
906.9,T20.20XS
906.9,T20.212S
906.9,T20.34XS
906.9,T20.66XS
906.9,T21.07XS
906.9,T21.15XS
906.9,T21.21XS
906.9,T21.27XS
906.9,T21.43XS
906.9,T21.56XS
906.9,T22.412S
906.9,T22.431S
906.9,T22.539S
906.9,T22.599S
906.9,T22.60XS
906.9,T22.612S
906.9,T22.651S
906.9,T24.002S
906.9,T24.102S
906.9,T24.112S
906.9,T24.412S
906.9,T24.421S
906.9,T24.439S
906.9,T24.491S
906.9,T24.602S
906.9,T25.039S
906.9,T25.092S
906.9,T25.291S
906.9,T25.499S
906.9,T25.599S
906.9,T25.631S
906.9,T25.719S
906.9,T25.799S
906.9,T26.10XS
906.9,T26.30XS
906.9,T26.51XS
906.9,T26.80XS
906.9,T27.1XXS
906.9,T28.411S
906.9,T28.7XXS
906.9,T20.07XS
906.9,T20.312S
906.9,T20.412S
906.9,T20.54XS
906.9,T21.03XS
906.9,T21.09XS
906.9,T21.19XS
906.9,T21.29XS
906.9,T21.35XS
906.9,T21.53XS
906.9,T21.75XS
906.9,T21.76XS
906.9,T22.461S
906.9,T22.462S
906.9,T22.621S
906.9,T22.632S
906.9,T22.662S
906.9,T22.722S
906.9,T24.131S
906.9,T24.219S
906.9,T24.229S
906.9,T24.429S
906.9,T24.531S
906.9,T24.631S
906.9,T24.799S
906.9,T25.019S
906.9,T25.129S
906.9,T25.211S
906.9,T25.319S
906.9,T25.531S
906.9,T25.699S
906.9,T26.11XS
906.9,T26.31XS
906.9,T26.60XS
906.9,T27.7XXS
906.9,T20.211S
906.9,T20.52XS
906.9,T20.612S
906.9,T20.67XS
906.9,T21.13XS
906.9,T21.30XS
906.9,T21.39XS
906.9,T21.51XS
906.9,T21.73XS
906.9,T22.661S
906.9,T22.791S
906.9,T24.092S
906.9,T24.411S
906.9,T24.492S
906.9,T24.539S
906.9,T24.611S
906.9,T24.612S
906.9,T24.622S
906.9,T24.739S
906.9,T25.122S
906.9,T25.222S
906.9,T25.232S
906.9,T25.299S
906.9,T25.412S
906.9,T25.521S
906.9,T26.32XS
906.9,T28.40XS
906.9,T28.419S
906.9,T28.49XS
906.9,T21.13
911,S30.840A
911,S30.870D
911,S30.91XA
911,S30.870A
911,S30.840D
911,S30.91XD
911,S30.840
911,S30.870
911,S30.91
911,S30
911,S30.8
911,S30.84
911,S30.85
911,S30.9
912.7,S40
912.7,S40.9
912.8,S40
912.8,S40.9
922.32,S30.0
922.4,S30.2
922.4,S30.20
924.01,S70.02XA
924.01,S70.01XA
924.01,S70.00XA
924.01,S70.02XD
924.01,S70.00XD
924.01,S70.01XD
924.01,S70.00
924.01,S70.01
924.01,S70.02
924.01,S70.0
926.0,S38.0
926.0,S38.00
928.00,S77.11XA
928.00,S77.10XA
928.00,S77.12XD
928.00,S77.11XD
928.00,S77.10XD
928.00,S77.12XA
928.00,S77.10
928.00,S77.1
928.20,S97.81XD
928.20,S97.82XD
928.20,S97.82XA
928.20,S97.80XA
928.20,S97.80XD
928.20,S97.81XA
928.20,S97.80
928.20,S97.81
928.20,S97.82
928.20,S97.8
935.0,S01.522D
935.0,T18.0XXA
935.0,S00.552A
935.0,S01.542D
935.0,S01.542A
935.0,S00.552D
935.0,T18.0XXD
935.0,S01.522A
935.0,S00.552
935.0,S01.522
935.0,S01.542
935.0,T18.0
935.0,S00.55
935.0,S01.52
935.0,S01.54
941.01,T20.012A
941.01,T20.411D
941.01,T20.419A
941.01,T20.012D
941.01,T20.419D
941.01,T20.019D
941.01,T20.011D
941.01,T20.412A
941.01,T20.411A
941.01,T20.412D
941.01,T20.011A
941.01,T20.019A
941.01,T20.011
941.01,T20.012
941.01,T20.019
941.01,T20.411
941.01,T20.412
941.01,T20.419
941.01,T20.01
941.01,T20.41
941.09,T20.49XD
941.09,T20.49XA
941.09,T20.09XA
941.09,T20.09XD
941.09,T20.09
941.09,T20.49
941.27,T20.26XA
941.27,T20.26XD
941.27,T20.26
942.12,T21.11XD
942.12,T21.11XA
942.12,T21.11
942.3,T21.39XD
942.3,T21.30XD
942.3,T21.30XA
942.3,T21.39XA
942.3,T21.30
942.3,T21.39
942.3,T21.3
943.03,T22.439D
943.03,T22.031A
943.03,T22.431A
943.03,T22.431D
943.03,T22.032A
943.03,T22.439A
943.03,T22.432D
943.03,T22.032D
943.03,T22.031D
943.03,T22.039A
943.03,T22.039D
943.03,T22.432A
943.03,T22.031
943.03,T22.032
943.03,T22.039
943.03,T22.431
943.03,T22.432
943.03,T22.439
943.03,T22.03
943.03,T22.43
943.11,T22.519A
943.11,T22.111D
943.11,T22.512D
943.11,T22.512A
943.11,T22.511D
943.11,T22.119A
943.11,T22.511A
943.11,T22.112D
943.11,T22.112A
943.11,T22.111A
943.11,T22.119D
943.11,T22.519D
943.11,T22.111
943.11,T22.112
943.11,T22.119
943.11,T22.511
943.11,T22.512
943.11,T22.519
943.11,T22.11
943.11,T22.51
943.2,T22.20XA
943.2,T22.20XD
943.2,T22.20
943.2,T22.2
912,S40
912,S40.9
944.1,T22.10XD
944.1,T22.10XA
944.1,T22.10
944.1,T22.1
944.36,T23.762A
944.36,T23.769A
944.36,T23.761D
944.36,T23.762D
944.36,T23.361D
944.36,T23.761A
944.36,T23.769D
944.36,T23.361A
944.36,T23.369A
944.36,T23.362A
944.36,T23.362D
944.36,T23.369D
944.36,T23.361
944.36,T23.362
944.36,T23.369
944.36,T23.761
944.36,T23.762
944.36,T23.769
944.36,T23.36
944.36,T23.76
945.03,T25.419D
945.03,T25.012A
945.03,T25.011A
945.03,T25.412A
945.03,T25.419A
945.03,T25.019D
945.03,T25.411A
945.03,T25.412D
945.03,T25.012D
945.03,T25.019A
945.03,T25.411D
945.03,T25.011D
945.03,T25.011
945.03,T25.012
945.03,T25.019
945.03,T25.411
945.03,T25.412
945.03,T25.419
945.03,T25.01
945.03,T25.41
945.22,T25.222D
945.22,T25.229D
945.22,T25.221D
945.22,T25.629D
945.22,T25.229A
945.22,T25.621A
945.22,T25.221A
945.22,T25.629A
945.22,T25.621D
945.22,T25.222A
945.22,T25.622A
945.22,T25.622D
945.22,T25.221
945.22,T25.222
945.22,T25.229
945.22,T25.621
945.22,T25.622
945.22,T25.629
945.22,T25.22
945.22,T25.62
945.32,T25.729A
945.32,T25.722A
945.32,T25.321D
945.32,T25.322D
945.32,T25.722D
945.32,T25.329D
945.32,T25.321A
945.32,T25.329A
945.32,T25.322A
945.32,T25.721A
945.32,T25.729D
945.32,T25.721D
945.32,T25.321
945.32,T25.322
945.32,T25.329
945.32,T25.721
945.32,T25.722
945.32,T25.729
945.32,T25.32
945.32,T25.72
946.3,T20.79XA
946.3,T20.79XD
946.3,T20.79
948.3,T31.30
948.3,T31.3
948.63,T31.63
948.96,T31.96
950.1,S04.02XD
950.1,S04.02XA
950.1,S04.02
951.8,S04.892D
951.8,S04.9XXA
951.8,S04.899A
951.8,S04.899D
951.8,S04.9XXD
951.8,S04.891A
951.8,S04.892A
951.8,S04.891D
951.8,S04.891
951.8,S04.892
951.8,S04.899
951.8,S04.9
951.8,S04
951.8,S04.8
951.8,S04.89
956.5,S24.3XXA
956.5,S24.3XXD
956.5,S24.3
958.8,T79.8XXA
958.8,T79.9XXA
958.8,T79.8XXD
958.8,T79.9XXD
958.8,T79.8
958.8,T79.9
958.8,T79
959.13,S39.840D
959.13,S39.840A
959.13,S39.840
964.2,T45.512D
964.2,T45.523A
964.2,T45.613A
964.2,T45.512A
964.2,T45.513A
964.2,T45.513D
964.2,T45.612D
964.2,T45.613D
964.2,T45.514A
964.2,T45.522A
964.2,T45.523D
964.2,T45.611D
964.2,T45.614A
964.2,T45.611A
964.2,T45.524A
964.2,T45.511A
964.2,T45.522D
964.2,T45.524D
964.2,T45.612A
964.2,T45.511D
964.2,T45.514D
964.2,T45.521A
964.2,T45.521D
964.2,T45.5
964.2,T45.511
964.2,T45.512
964.2,T45.513
964.2,T45.514
964.2,T45.521
964.2,T45.522
964.2,T45.523
964.2,T45.524
964.2,T45.611
964.2,T45.612
964.2,T45.613
964.2,T45.614
965.7,T39.8
965.7,T39.8X
965.7,T39.9
969.00,T43.214A
969.00,T43.212
969.00,T43.212A
969.00,T43.212D
969.00,T43.214
969.00,T43.214D
969.00,T43.224
969.00,T43.202D
969.00,T43.204A
969.00,T43.293A
969.00,T43.294A
969.00,T43.204D
969.00,T43.292A
969.00,T43.203A
969.00,T43.292D
969.00,T43.293D
969.00,T43.202A
969.00,T43.294D
969.00,T43.203D
969.00,T43.202
969.00,T43.203
969.00,T43.204
969.00,T43.292
969.00,T43.293
969.00,T43.294
969.00,T43.0
985.0,T56.1
985.0,T56.1X
987.3,T59.1X2D
987.3,T59.1X2A
987.3,T59.1X4A
987.3,T59.1X
987.3,T59.1X3D
987.3,T59.1X4D
987.3,T59.1X3A
987.3,T59.1X2
987.3,T59.1X3
987.3,T59.1X4
987.3,T59.1
987.5,T59.3X4A
987.5,T59.3X2A
987.5,T59.3X3D
987.5,T59.3X3A
987.5,T59.3X
987.5,T59.3X2D
987.5,T59.3X4D
987.5,T59.3X2
987.5,T59.3X3
987.5,T59.3X4
987.5,T59.3
988.0,T61.8X2D
988.0,T61.8X3A
988.0,T61.93XD
988.0,T61.8X1D
988.0,T61.91XA
988.0,T61.8X2A
988.0,T61.8X1A
988.0,T61.8X3D
988.0,T61.94XA
988.0,T61.91XD
988.0,T61.93XA
988.0,T61.94XD
988.0,T61.8X4A
988.0,T61.92XA
988.0,T61.92XD
988.0,T61.8X4D
988.0,T61.8X1
988.0,T61.8X2
988.0,T61.8X3
988.0,T61.8X4
988.0,T61.91
988.0,T61.92
988.0,T61.93
988.0,T61.94
988.0,T61
988.0,T61.7
988.0,T61.8
988.0,T61.8X
988.0,T61.9
991.2,T33.829D
991.2,T33.831D
991.2,T33.829A
991.2,T33.831A
991.2,T33.822A
991.2,T33.821D
991.2,T33.822D
991.2,T33.832D
991.2,T33.839A
991.2,T33.832A
991.2,T33.839D
991.2,T33.821A
991.2,T33.821
991.2,T33.822
991.2,T33.829
991.2,T33.831
991.2,T33.832
991.2,T33.839
991.2,T33.82
991.2,T33.83
993,T70.9XXA
993,T70.8XXA
993,T70.8XXD
993,T70.9XXD
995.21,T78.41XA
995.21,T78.41XD
995.21,T78.41
996.57,T85.614A
996.57,T85.614D
996.57,T85.633D
996.57,T85.624A
996.57,T85.633A
996.57,T85.694D
996.57,T85.694A
996.57,T85.72XA
996.57,T85.72XD
996.57,T85.624D
996.57,T85.614
996.57,T85.624
996.57,T85.633
996.57,T85.694
996.57,T85.72
996.68,T83.590
996.68,T83.590A
996.68,T83.590D
996.68,T83.591
996.68,T83.591A
996.68,T83.591D
996.68,T83.592
996.68,T83.592A
996.68,T83.592D
996.68,T83.593
996.68,T83.593A
996.68,T83.593D
996.68,T83.598
996.68,T83.598A
996.68,T83.598D
996.68,T85.73
996.68,T85.730
996.68,T85.730A
996.68,T85.730D
996.68,T85.731
996.68,T85.731A
996.68,T85.731D
996.68,T85.732
996.68,T85.732A
996.68,T85.732D
996.68,T85.733
996.68,T85.733A
996.68,T85.733D
996.68,T85.734
996.68,T85.734A
996.68,T85.734D
996.68,T85.735
996.68,T85.735A
996.68,T85.735D
996.68,T85.738
996.68,T85.738A
996.68,T85.738D
996.68,T84.50XA
996.68,T84.610D
996.68,T84.620A
996.68,T84.621D
996.68,T83.6XXA
996.68,T84.51XA
996.68,T84.60XA
996.68,T84.611A
996.68,T84.615A
996.68,T84.619D
996.68,T83.51XD
996.68,T84.53XD
996.68,T84.54XD
996.68,T84.612D
996.68,T84.625D
996.68,T84.69XD
996.68,T84.52XD
996.68,T84.63XA
996.68,T84.69XA
996.68,T84.53XA
996.68,T84.619A
996.68,T84.623A
996.68,T84.623D
996.68,T84.7XXD
996.68,T85.79XD
996.68,T84.612A
996.68,T84.621A
996.68,T84.51XD
996.68,T84.59XD
996.68,T84.613D
996.68,T83.6XXD
996.68,T84.611D
996.68,T84.622D
996.68,T84.613A
996.68,T84.614A
996.68,T84.622A
996.68,T84.624A
996.68,T84.625A
996.68,T84.63XD
996.68,T83.59XA
996.68,T84.60XD
996.68,T84.614D
996.68,T84.615D
996.68,T85.79XA
996.68,T84.629A
996.68,T83.59XD
996.68,T84.52XA
996.68,T84.610A
996.68,T84.620D
996.68,T84.629D
996.68,T85.72XA
996.68,T85.72XD
996.68,T84.59XA
996.68,T83.51XA
996.68,T84.50XD
996.68,T84.54XA
996.68,T84.624D
996.68,T84.7XXA
996.68,T84.50
996.68,T84.51
996.68,T84.52
996.68,T84.53
996.68,T84.54
996.68,T84.59
996.68,T84.60
996.68,T84.610
996.68,T84.611
996.68,T84.612
996.68,T84.613
996.68,T84.614
996.68,T84.615
996.68,T84.619
996.68,T84.620
996.68,T84.621
996.68,T84.622
996.68,T84.623
996.68,T84.624
996.68,T84.625
996.68,T84.629
996.68,T84.63
996.68,T84.69
996.68,T85.72
996.68,T85.79
996.68,T84.61
996.68,T84.62
996.68,T85.7
996.68,T82.7
996.68,T84.5
996.68,T85.611
996.68,T85.611A
996.68,T85.611D
996.68,T85.691
996.68,T85.691A
996.68,T85.691D
996.68,T85.691S
996.71,T82.6XXD
996.71,T82.6XXA
996.71,T82.6
996.71,T82.0
996.71,T82.09
996.71,T82.09XA
996.71,T82.09XD
996.85,T86.03
996.85,T86.09
996.85,T86.00
997.61,T87.33
997.61,T87.32
997.61,T87.30
997.61,T87.34
997.61,T87.31
997.61,T87.3
999.71,T80.40XA
999.71,T80.411D
999.71,T80.411A
999.71,T80.40XD
999.71,T80.410D
999.71,T80.419A
999.71,T80.49XS
999.71,T80.419D
999.71,T80.410A
999.71,T80.49XD
999.71,T80.49XA
999.71,T80.40
999.71,T80.410
999.71,T80.411
999.71,T80.419
999.71,T80.49
999.71,T80.4
999.71,T80.41
999.71,T80.919D
999.71,T80.919S
999.71,T80.919A
999.71,T80.A19A
999.71,T80.A19D
999.71,T80.A19S
999.71,T80.319A
999.71,T80.319D
999.71,T80.319
999.71,T80.919
999.71,T80.31
999.71,T80.91
999.71,T80.A1
999.71,T80.A19
999.72,T80.40XA
999.72,T80.411D
999.72,T80.411A
999.72,T80.40XD
999.72,T80.410D
999.72,T80.419A
999.72,T80.49XS
999.72,T80.419D
999.72,T80.410A
999.72,T80.49XD
999.72,T80.49XA
999.72,T80.40
999.72,T80.410
999.72,T80.411
999.72,T80.419
999.72,T80.49
999.72,T80.4
999.72,T80.41
999.72,T80.A10D
999.72,T80.310A
999.72,T80.910D
999.72,T80.A10S
999.72,T80.A10A
999.72,T80.910A
999.72,T80.310D
999.72,T80.910S
999.72,T80.310
999.72,T80.910
999.72,T80.A10
999.73,T80.40XA
999.73,T80.411D
999.73,T80.411A
999.73,T80.40XD
999.73,T80.410D
999.73,T80.419A
999.73,T80.49XS
999.73,T80.419D
999.73,T80.410A
999.73,T80.49XD
999.73,T80.49XA
999.73,T80.40
999.73,T80.410
999.73,T80.411
999.73,T80.419
999.73,T80.49
999.73,T80.4
999.73,T80.41
999.73,T80.A11A
999.73,T80.A11D
999.73,T80.911A
999.73,T80.911D
999.73,T80.311A
999.73,T80.311D
999.73,T80.A11S
999.73,T80.911S
999.73,T80.311
999.73,T80.911
999.73,T80.A11
999.89,T80.A
999.89,T80.A0
999.89,T80.A0XA
999.89,T80.A0XD
999.89,T80.A9
999.89,T80.A9XA
999.89,T80.A9XD
999.89,T80.22XD
999.89,T80.A0XS
999.89,T80.30XS
999.89,T80.61XS
999.89,T80.92XA
999.89,T80.22XA
999.89,T80.92XD
999.89,T80.A9XS
999.89,T80.22XS
999.89,T80.22
999.89,T80.92
E001.0,Y93.21
E001.0,Y93.31
E001.0,Y93.19
E001.0,Y93.42
E001.0,Y93.44
E001.0,Y93.62
E001.0,Y93.63
E001.0,Y93.66
E001.0,Y93.A5
E001.0,Y93.B3
E001.0,Y93.13
E001.0,Y93.22
E001.0,Y93.24
E001.0,Y93.52
E001.0,Y93.61
E001.0,Y93.67
E001.0,Y93.69
E001.0,Y93.A3
E001.0,Y93.72
E001.0,Y93.A2
E001.0,Y93.11
E001.0,Y93.49
E001.0,Y93.53
E001.0,Y93.B4
E001.0,Y93.23
E001.0,Y93.54
E001.0,Y93.56
E001.0,Y93.68
E001.0,Y93.6A
E001.0,Y93.18
E001.0,Y93.45
E001.0,Y93.55
E001.0,Y93.59
E001.0,Y93.71
E001.0,Y93.57
E001.0,Y93.64
E001.0,Y93.81
E001.0,Y93.12
E001.0,Y93.B9
E001.0,Y93.29
E001.0,Y93.32
E001.0,Y93.34
E001.0,Y93.B1
E001.0,Y93.41
E001.0,Y93.65
E001.0,Y93.73
E001.0,Y93.A4
E001.0,Y93.14
E001.0,Y93.33
E001.0,Y93.35
E001.0,Y93.A1
E001.0,Y93.17
E001.0,Y93.43
E001.0,Y93.01
E001.0,Y93.74
E001.0,Y93.39
E001.0,Y93.51
E001.0,Y93.75
E001.0,Y93.79
E001.0,Y93.B2
E001.0,Y93.15
E001.0,Y93.16
E001.0,Y93.A6
E001.0,Y93.A9
E001.0,Y93.0
E001.0,Y93.1
E001.0,Y93.2
E001.0,Y93.3
E001.0,Y93.4
E001.0,Y93.5
E001.0,Y93.6
E001.0,Y93.7
E001.0,Y93.B
E005.4,Y93.D9
E005.4,Y93.D1
E005.4,Y93.D3
E005.4,Y93.D2
E005.4,Y93.D
E005.4,Y93.E
E801.3,V15.4XXA
E801.3,V15.9XXA
E801.3,V15.2XXA
E801.3,V15.5XXA
E801.3,V15.1XXA
E801.3,V15.3XXD
E801.3,V15.4XXD
E801.3,V15.9XXD
E801.3,V15.0XXD
E801.3,V15.5XXD
E801.3,V15.0XXA
E801.3,V15.1XXD
E801.3,V15.2XXD
E801.3,V15.3XXA
E801.3,V15.0
E801.3,V15.1
